MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,FEN_IndoorArea,FE_SalePrice_Per_IndoorArea,FEN_LotArea_Per_IndoorArea,FEN_MasVnrArea_Per_IndoorArea,FEN_BsmtFinSF1_Per_IndoorArea,FEN_BsmtFinSF2_Per_IndoorArea,FEN_BsmtUnfSF_Per_IndoorArea,FEN_TotalBsmtSF_Per_IndoorArea,FEN_1stFlrSF_Per_IndoorArea,FEN_2ndFlrSF_Per_IndoorArea,FEN_LowQualFinSF_Per_IndoorArea,FEN_GrLivArea_Per_IndoorArea,FEN_GarageArea_Per_IndoorArea,FEN_WoodDeckSF_Per_IndoorArea,FEN_OpenPorchSF_Per_IndoorArea,FEN_EnclosedPorch_Per_IndoorArea,FEN_3SsnPorch_Per_IndoorArea,FEN_ScreenPorch_Per_IndoorArea,FEN_PoolArea_Per_IndoorArea,FEC_ExterQual_dual,FEC_LotShape_dual,FEC_ExterCond_dual,FEC_BsmtQual_dual,FEC_BsmtCond_dual,FEC_BsmtExposure_dual,FEC_BsmtFinType1_dual,FEC_BsmtFinType2_dual,FEC_HeatingQC_dual,FEC_Functional_dual,FEC_KitchenQual_dual,FEC_GarageQual_dual,FEC_GarageFinish_dual,FEC_GarageCond_dual,FEC_PavedDrive_dual,FEC_PoolQC_dual,FEC_Fence_dual,FEC_FireplaceQu_dual,FEC_Alley_dual,FEC_OverallQual_dual,FEC_OverallCond_dual,FEC_BsmtFullBath_dual,FEC_BsmtHalfBath_dual,FEC_FullBath_dual,FEC_HalfBath_dual,FEC_BedroomAbvGr_dual,FEC_KitchenAbvGr_dual,FEC_TotRmsAbvGrd_dual,FEC_Fireplaces_dual,FEC_GarageCars_dual,FEC_YearBuilt_dual,FEC_YearRemodAdd_dual,FEC_MoSold_dual,FEC_YrSold_dual,FEC_GarageYrBlt_dual,FEC_LotArea_dual,FEC_MasVnrArea_dual,FEC_BsmtFinSF1_dual,FEC_BsmtFinSF2_dual,FEC_BsmtUnfSF_dual,FEC_TotalBsmtSF_dual,FEC_1stFlrSF_dual,FEC_2ndFlrSF_dual,FEC_LowQualFinSF_dual,FEC_GrLivArea_dual,FEC_GarageArea_dual,FEC_WoodDeckSF_dual,FEC_OpenPorchSF_dual,FEC_EnclosedPorch_dual,FEC_3SsnPorch_dual,FEC_ScreenPorch_dual,FEC_PoolArea_dual,FEC_MiscVal_dual,FEC_LotFrontage_dual,FEN_YearAfterRemode,FEN_YearAfterbuilt,FEN_TotRmsAbvGrd_Per_GrLivArea,FEN_BsmtTotalbath,FEN_GrLivTotalbath
20,RM,49.0,5820,Pave,0,1,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,8,1955,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,2,3,1,5,256,1,0,906,1162,GasA,5,Y,SBrkr,1163,0,0,1163,1,0,1,0,3,1,2,6,7,0,0,Attchd,1955,1,1,220,2,3,3,142,98,0,0,0,0,0,0,None,0,7,2006,WD,Normal,126175,2325.01,54.26858379103745,2.503215039935312,0.0,0.11010705330299654,0.0,0.38967574333013616,0.4997827966331327,0.5002129023100975,0.0,0.0,0.5002129023100975,0.09462324893226265,0.06107500612900589,0.04215035634255336,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,51,0.0051590669311548315,1,1
80,RL,96.0,11275,Pave,0,1,Lvl,AllPub,Corner,Gtl,Names,PosN,Norm,1Fam,SLvl,7,7,1967,2007,Mansard,WdShake,Wd Sdng,Wd Sdng,BrkFace,300.0,4,4,CBlock,3,3,1,1,0,1,0,710,710,GasA,5,Y,SBrkr,1898,1080,0,2978,0,0,2,1,5,1,3,11,7,1,4,BuiltIn,1961,3,2,564,3,3,3,240,0,0,0,0,0,0,0,None,0,6,2010,WD,Normal,242000,3688.01,65.61804333502349,3.0572042917454127,0.08134468182027706,0.0,0.0,0.1925157469746557,0.1925157469746557,0.5146406869829528,0.2928408545529974,0.0,0.8074815415359502,0.15292800182212085,0.06507574545622165,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,3,43,0.0036937529571010887,0,3
45,RM,50.0,5000,Pave,0,1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,2,3,3,4,116,1,0,604,720,GasA,1,N,FuseF,803,0,0,803,0,0,1,0,2,1,2,5,7,0,0,Detchd,1941,1,2,360,3,3,3,0,0,244,0,0,0,0,0,None,0,12,2007,WD,Normal,87000,1523.01,57.12372210294089,3.2829725346517753,0.0,0.07616496280392118,0.0,0.3965830821859344,0.4727480449898556,0.5272453890650751,0.0,0.0,0.5272453890650751,0.2363740224949278,0.0,0.0,0.16020905969100663,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,57,66,0.0062266423080419575,0,1
120,RL,32.0,10846,Pave,0,2,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,BrkFace,BrkFace,None,0.0,4,3,PConc,3,3,4,6,1619,1,0,100,1719,GasA,5,Y,SBrkr,1719,0,0,1719,2,0,1,1,1,1,3,6,7,2,4,Attchd,1993,3,2,473,3,3,3,122,30,0,0,0,0,0,0,None,0,5,2008,Con,Normal,324000,3438.01,94.24056358183948,3.154731952495775,0.0,0.47091195197221647,0.0,0.029086593698098608,0.49999854567031504,0.49999854567031504,0.0,0.0,0.49999854567031504,0.1375795881920064,0.0354856443116803,0.008725978109429582,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,15,15,0.003490399365678089,2,2
20,RL,80.0,11600,Pave,0,1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,175.0,3,3,CBlock,2,3,1,3,565,1,0,818,1383,GasA,3,Y,SBrkr,1383,0,0,1383,0,0,1,1,3,1,2,7,7,0,0,Attchd,1960,2,1,292,3,3,3,0,45,0,0,0,0,0,0,None,0,4,2006,WD,Normal,145250,2766.01,52.512463801649304,4.19376647228318,0.0632680286766859,0.20426534972758592,0.0,0.2957328426144518,0.4999981923420378,0.4999981923420378,0.0,0.0,0.4999981923420378,0.10556722499195591,0.0,0.016268921659719233,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,46,46,0.005061456933147554,0,2
75,RL,0.0,11888,Pave,2,2,Bnk,AllPub,Inside,Gtl,BrkSide,PosN,Norm,1Fam,2.5Unf,6,6,1916,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2,3,1,1,0,1,0,844,844,GasA,4,N,FuseA,1445,689,0,2134,0,0,2,0,5,1,3,10,7,0,0,Detchd,1930,1,2,441,3,3,3,0,60,268,0,0,0,0,0,None,0,7,2009,WD,Normal,214500,2978.01,72.02796498332779,3.9919274952065305,0.0,0.0,0.0,0.2834107340136534,0.2834107340136534,0.48522335385039,0.23136255418887108,0.0,0.716585908039261,0.14808546646921936,0.0,0.02014768251281896,0.08999298189059136,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,15,93,0.004686033417978717,0,2
70,RM,60.0,6402,Pave,0,1,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,2,3,2,1,0,1,0,596,596,GasA,3,N,SBrkr,596,596,0,1192,0,0,1,0,3,1,2,6,7,0,0,Detchd,1920,1,1,189,2,2,1,0,0,137,0,0,0,0,2,None,0,7,2009,WD,Normal,78000,1788.01,43.62391709218628,3.5805168874894435,0.0,0.0,0.0,0.33333146906337213,0.33333146906337213,0.33333146906337213,0.33333146906337213,0.0,0.6666629381267443,0.10570410680029754,0.0,0.0,0.07662149540550668,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,59,89,0.005033552824200651,0,1
90,RL,0.0,10624,Pave,0,2,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,Duplex,1Story,5,4,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,84.0,3,3,CBlock,2,3,1,6,40,3,264,1424,1728,GasA,3,Y,SBrkr,1728,0,0,1728,0,1,2,0,6,2,2,10,7,0,0,Detchd,2002,1,1,352,3,3,3,155,0,0,0,0,0,0,0,None,0,11,2007,WD,Normal,119000,3456.01,34.43277073851059,3.074065179209551,0.024305485227183947,0.01157404058437331,0.07638866785686384,0.41203584480368977,0.4999985532449269,0.4999985532449269,0.0,0.0,0.4999985532449269,0.10185155714248512,0.04484940726444657,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,43,43,0.005787033688059208,1,2
20,RL,70.0,8176,Pave,0,1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,5,6,1958,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,2,3,1,3,846,1,0,210,1056,GasA,2,Y,SBrkr,1056,0,0,1056,1,0,1,0,3,1,2,6,7,0,0,Attchd,1958,2,1,308,3,3,3,0,0,0,0,0,0,0,0,None,0,8,2007,WD,Normal,139000,2112.01,65.81408231968598,3.8711937916960615,0.0,0.40056628519751325,0.0,0.09943134738945364,0.4999976325869669,0.4999976325869669,0.0,0.0,0.4999976325869669,0.14583264283786534,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,15,49,0.005681812801313635,1,1
20,RL,85.0,10655,Pave,0,2,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,296.0,4,3,PConc,3,3,1,6,1124,0,479,1603,3206,GasA,5,Y,SBrkr,1629,0,0,1629,1,0,2,0,3,1,3,7,7,1,4,Attchd,2003,2,3,880,3,3,3,0,0,0,0,0,0,0,0,None,0,10,2009,WD,Normal,284000,4835.01,58.73824459515078,2.203718296342717,0.061220142254100815,0.2324710807216531,0.09906908155308881,0.3315401622747419,0.6630803245494838,0.336917607202467,0.0,0.0,0.336917607202467,0.18200582832300244,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,5,6,0.0042971121564689034,1,2
120,RM,59.0,8198,Pave,0,1,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,146.0,4,3,PConc,3,3,3,6,720,1,0,638,1358,GasA,5,Y,SBrkr,1358,0,0,1358,1,0,2,0,2,1,3,6,7,1,4,Attchd,2004,2,2,484,3,3,3,192,30,0,0,0,0,0,0,None,0,7,2008,WD,Normal,207000,2716.01,76.21474147738778,3.0183983122300724,0.0537553249067566,0.26509475296482704,0.0,0.23490340609938842,0.49999815906421546,0.49999815906421546,0.0,0.0,0.49999815906421546,0.17820258393746707,0.07069193412395389,0.011045614706867794,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,4,4,0.004418258896716571,1,2
60,RL,59.0,9042,Pave,0,2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,4,6,828,1,0,115,943,GasA,4,Y,SBrkr,943,695,0,1638,1,0,2,1,3,1,2,7,7,2,3,Attchd,1998,3,2,472,3,3,3,100,38,0,0,0,0,0,0,None,0,7,2008,WD,Normal,192000,2581.01,74.38948318681446,3.5032797238290434,0.0,0.32080464624313737,0.0,0.04455620086710241,0.36536084711023975,0.36536084711023975,0.2692744313272711,0.0,0.6346352784375109,0.18287414616758554,0.03874452249313253,0.014722918547390362,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,10,10,0.004273501664528899,1,3
190,RL,0.0,164660,Grvl,0,2,HLS,AllPub,Corner,Sev,Timber,Norm,Norm,2fmCon,1.5Fin,5,6,1965,1965,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,2,3,4,5,1249,4,147,103,1499,GasA,5,Y,SBrkr,1619,167,0,1786,2,0,2,0,3,1,2,7,7,2,4,Attchd,1965,3,2,529,3,3,3,670,0,0,0,0,0,0,0,Shed,700,8,2008,WD,Normal,228950,3285.01,69.69537383447843,50.124657154772734,0.0,0.38021193238376744,0.04474872222611194,0.03135454686591517,0.4563152014757946,0.49284477063996757,0.05083698375347411,0.0,0.5436817543934417,0.16103451739872937,0.20395676116663267,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,43,43,0.00391937070583947,2,2
20,RL,86.0,14157,Pave,0,2,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,4,3,PConc,4,3,4,6,1249,1,0,673,1922,GasA,5,Y,SBrkr,1922,0,0,1922,1,0,2,0,3,1,3,8,7,1,4,Attchd,2005,3,3,676,3,3,3,178,51,0,0,0,0,0,0,None,0,7,2007,WD,Normal,377426,3844.01,98.18548859134081,3.682872833317291,0.05202900096513797,0.3249211110272866,0.0,0.17507758824768926,0.49999869927497587,0.49999869927497587,0.0,0.0,0.49999869927497587,0.17585802326216632,0.04630581085897279,0.01326739524611018,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,2,0.004162328739683278,1,2
20,RL,70.0,9135,Pave,0,1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,4,3,PConc,3,3,3,6,810,1,0,726,1536,GasA,5,Y,SBrkr,1536,0,0,1536,1,0,2,0,3,1,3,7,7,0,0,Attchd,2002,2,2,532,3,3,3,192,74,0,0,0,0,0,0,None,0,12,2008,WD,Normal,214000,3072.01,69.6612315715118,2.973623132737198,0.03678373442794782,0.2636710166959092,0.0,0.2363273557052223,0.4999983724011315,0.4999983724011315,0.0,0.0,0.4999983724011315,0.17317651960768354,0.062499796550141436,0.024088463253700343,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,5,6,0.004557288699681836,1,2
20,RL,91.0,14145,Pave,0,1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1984,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,CBlock,3,3,2,5,213,1,0,995,1208,GasA,5,Y,SBrkr,1621,0,0,1621,1,0,2,0,3,1,3,8,7,0,0,Attchd,1984,2,2,440,3,3,3,108,45,0,0,0,0,0,0,Shed,400,5,2006,WD,Normal,202500,2829.01,71.57981060512334,4.99998232597269,0.0,0.07529135634020381,0.0,0.35171314346714927,0.42700449980735306,0.5729919653871849,0.0,0.0,0.5729919653871849,0.15553144032718158,0.03817589898939912,0.015906624578916298,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,8,22,0.0049352221250943094,1,2
20,RL,66.0,12400,Pave,0,2,Lvl,AllPub,Inside,Gtl,Names,Feedr,Norm,1Fam,1Story,6,7,1958,1998,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,3,3,CBlock,2,2,1,3,585,1,0,630,1215,GasA,3,Y,FuseA,1215,0,0,1215,0,0,1,0,3,1,2,6,7,0,0,Attchd,1958,1,1,297,3,3,3,0,0,0,0,234,0,0,0,None,0,6,2009,WD,Normal,155000,2430.01,63.78574573767185,5.102859659013748,0.07242768548277578,0.24073975004218087,0.0,0.25925819235311787,0.49999794239529877,0.49999794239529877,0.0,0.0,0.49999794239529877,0.12222171925218414,0.0,0.0,0.0,0.0,0.09629590001687235,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,11,51,0.004938267540520543,0,1
60,RL,85.0,14191,Pave,0,1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,3,3,1,1,0,1,0,967,967,GasA,5,Y,SBrkr,993,915,0,1908,0,0,2,1,4,1,3,9,7,0,0,Attchd,2002,3,2,431,3,3,3,135,0,0,0,0,0,0,0,None,0,4,2010,WD,Normal,202900,2875.01,70.57366756985192,4.935982831364065,0.0,0.0,0.0,0.33634665618554366,0.33634665618554366,0.3453901029909461,0.31825976257473887,0.0,0.663649865565685,0.14991252204340158,0.046956358412666384,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,8,8,0.004716978659864434,0,3
20,RH,60.0,8400,Pave,0,1,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,4,4,1950,1950,Gable,CompShg,Wd Sdng,AsbShng,None,0.0,2,2,CBlock,2,2,1,1,0,1,0,721,721,GasA,4,Y,SBrkr,841,0,0,841,0,0,1,0,2,1,2,4,7,0,0,CarPort,1950,1,1,294,3,3,1,250,0,24,0,0,0,0,0,None,0,9,2009,WD,Normal,82000,1562.01,52.496462890762544,5.377686442468358,0.0,0.0,0.0,0.4615847529785341,0.4615847529785341,0.5384088450137964,0.0,0.0,0.5384088450137964,0.18821902548639252,0.16005019174012972,0.0,0.015364818407052451,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,59,59,0.004756236912916869,0,1
90,RL,0.0,8544,Pave,0,1,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,Duplex,1Story,3,4,1949,1950,Gable,CompShg,Stucco,Stucco,BrkFace,340.0,3,3,Slab,0,0,0,0,0,0,0,0,0,Wall,2,N,FuseA,1040,0,0,1040,0,0,2,0,2,2,2,6,7,0,0,Detchd,1949,1,2,400,3,3,3,0,0,0,0,0,0,0,0,None,0,5,2006,WD,Normal,87500,1040.01,84.13380640570765,8.215305622061326,0.32691993346217824,0.0,0.0,0.0,0.0,0.9999903847078394,0.0,0.0,0.9999903847078394,0.38461168642609206,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,56,57,0.005769225221898825,0,2
120,RL,63.0,8849,Pave,0,2,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,616.0,5,3,PConc,4,3,1,6,28,1,0,1656,1684,GasA,5,Y,SBrkr,1684,0,0,1684,0,0,2,0,2,1,4,6,7,1,5,Attchd,2005,2,2,564,3,3,3,495,72,0,0,0,0,0,0,None,0,7,2008,WD,Normal,266000,3368.01,78.97838783139004,2.6273674959397386,0.1828973191884822,0.008313514508567373,0.0,0.49168500093527034,0.4999985154438377,0.4999985154438377,0.0,0.0,0.4999985154438377,0.1674579351011428,0.1469710600621732,0.0213776087363161,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,3,3,0.003562943252408995,0,2
160,RM,36.0,2592,Pave,0,1,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,3,1976,1976,Gable,CompShg,CemntBd,CemntBd,None,0.0,3,3,CBlock,3,3,1,3,129,4,232,175,536,GasA,3,Y,SBrkr,536,576,0,1112,0,0,1,1,3,1,2,4,7,0,0,Attchd,1976,1,1,336,3,3,3,182,0,0,0,0,0,0,0,None,0,4,2010,WD,Normal,85000,1648.01,51.577356933513755,1.5728059902549134,0.0,0.07827622405203852,0.14077584480676694,0.10618867603958713,0.3252407448983926,0.3252407448983926,0.3495124422788697,0.0,0.6747531871772623,0.20388225799600732,0.11043622308117063,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,34,34,0.0035971190673389684,0,2
50,RL,65.0,6435,Pave,0,1,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,2,3,1,1,0,1,0,972,972,GasA,4,Y,SBrkr,972,605,0,1577,0,0,1,0,3,1,1,6,7,1,4,Detchd,1939,1,1,312,3,3,3,0,0,0,0,0,0,0,0,None,0,10,2006,WD,Normal,140200,2549.01,55.001745775810996,2.5245095154589428,0.0,0.0,0.0,0.381324514223169,0.381324514223169,0.381324514223169,0.23734704846195187,0.0,0.6186715626851208,0.1224004613555851,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,56,67,0.0038046900414140513,0,1
20,RL,0.0,12772,Pave,0,2,Lvl,AllPub,CulDSac,Gtl,Names,Norm,Norm,1Fam,1Story,6,8,1960,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,2,3,2,4,498,1,0,460,958,GasA,3,Y,SBrkr,958,0,0,958,0,0,1,0,2,1,2,5,7,0,0,Attchd,1960,2,1,301,3,3,3,0,0,0,0,0,0,0,0,Gar2,15500,4,2007,WD,Normal,151500,1916.01,79.07056852521647,6.6659359815449815,0.0,0.2599151361422957,0.0,0.240082254267984,0.4999973904102797,0.4999973904102797,0.0,0.0,0.4999973904102797,0.15709730116231127,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,9,47,0.005219201232566563,0,1
20,RL,0.0,17600,Pave,0,2,Lvl,AllPub,Inside,Gtl,Names,Norm,Norm,1Fam,1Story,6,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,30.0,3,3,CBlock,2,3,1,4,1270,1,0,208,1478,GasA,5,Y,FuseA,1478,0,0,1478,1,0,2,0,3,1,2,6,7,2,4,Attchd,1960,1,2,498,3,3,3,0,40,0,0,0,0,0,0,None,0,12,2009,WD,Normal,157500,2956.01,53.281281186464184,5.9539717389318705,0.010148815464088416,0.4296331879797429,0.0,0.07036512055101302,0.49999830853075594,0.49999830853075594,0.0,0.0,0.49999830853075594,0.1684703367038677,0.0,0.013531753952117887,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,49,49,0.004059537172167001,1,2
